Quarter End Date,Open,High,Low,Close,Volume,Dividends,ETF
2024-06-30,28.132416654719,28.29966539113208,25.953247354546498,27.120718002319336,36113400,0.1055,FNDA
2024-09-30,27.184915419309714,30.12315894235002,26.355295002151983,29.63066291809082,34583200,0.215,FNDA
2024-12-31,29.5610276861389,32.54050474019326,28.88454914958772,29.700000762939453,34604200,0.164,FNDA
2025-03-31,29.920000076293945,30.989999771118164,28.709999084472656,29.1200008392334,26277400,0.0,FNDA
2020-03-31,55.473543455312466,57.67341995239258,35.08370278123285,41.91511154174805,306600,0.551,ONEY
2020-06-30,40.06956244365088,57.543556213378906,38.34671037007698,51.52775573730469,247000,0.484,ONEY
2020-09-30,51.4409152703119,57.06397691794597,48.67763257528321,53.48241424560547,165400,0.338,ONEY
2020-12-31,53.35806265478136,67.31230793969422,52.735398237378845,66.90321350097656,272300,0.684,ONEY
2021-03-31,67.14529984451815,84.69707676027748,65.03588805665083,80.56156921386719,602000,0.747,ONEY
2021-06-30,81.11344523577928,89.28851826103676,80.52746149648206,85.61320495605469,994900,0.54,ONEY
2021-09-30,86.12322192822546,88.56943746916225,82.64795288818794,84.09403228759766,841100,0.0,ONEY
2021-12-31,84.60673812182243,91.38170956645627,83.75823137323017,91.04157257080078,678800,0.469,ONEY
2022-03-31,91.36357265665542,94.30450185899886,84.99906092792527,92.56153106689453,2258800,0.612,ONEY
2022-06-30,93.03605723222675,96.24554393894249,79.6304774615987,82.05199432373047,2535700,0.777,ONEY
2022-09-30,82.10724737657502,93.17302920229871,77.31524614772081,77.3895492553711,2435900,0.798,ONEY
2022-12-31,78.54128240123764,92.58509891380079,77.2595059561681,87.7596206665039,3030900,0.78,ONEY
2023-03-31,88.06869929201973,96.22650925503531,83.07413472395194,89.04335021972656,2774100,0.724,ONEY
2023-06-30,89.39646922032199,90.83283809755783,83.28752264616706,90.72810363769531,2394400,0.794,ONEY
2023-09-30,90.73761436794412,96.08857172276208,86.98617770218124,87.79576873779297,1618300,0.821,ONEY
2023-12-31,87.58544402373683,98.23834972944017,82.67796886229132,97.52184295654297,1557700,0.819,ONEY
2024-03-31,97.01835086732827,106.02678834357381,93.40679262040192,105.99166870117188,1327700,0.775,ONEY
2024-06-30,106.0131317221942,106.0131317221942,99.50681289532497,102.0801773071289,929500,0.91,ONEY
2024-09-30,102.44524809245398,111.74440250693361,100.39555699174869,111.27810668945312,1040000,0.915,ONEY
2024-12-31,110.67289747924069,117.24084376782197,107.11112270722595,108.86299896240234,1881100,0.862,ONEY
2025-03-31,109.72000122070312,113.23999786376953,107.36000061035156,112.46099853515625,854600,0.0,ONEY
2020-03-31,108.64489102374117,112.95214080810547,79.85372266773346,93.38182067871094,697600,0.0,CRBN
2020-06-30,90.14476299711906,115.73081970214844,88.7960569523772,111.29463958740234,1448200,1.037,CRBN
2020-09-30,111.51570174215234,127.0147705078125,111.51570174215234,120.66207122802734,896900,0.0,CRBN
2020-12-31,121.50025969917192,138.86319033649156,117.1987797517879,138.05592346191406,871400,1.067,CRBN
2021-03-31,139.7075252988193,147.42917224938884,136.70126158502507,144.87567138671875,1459400,0.0,CRBN
2021-06-30,145.81284096708632,155.86433316564987,145.81284096708632,155.11680603027344,1271900,1.161,CRBN
2021-09-30,155.51861056450494,161.93780478417713,151.74368574038374,153.50967407226562,1476300,0.0,CRBN
2021-12-31,153.83673535270736,165.0065720593394,152.03336547834863,164.04246520996094,1981000,1.577,CRBN
2022-03-31,164.570500712331,165.3720051132101,141.27057718290382,153.95303344726562,2715800,0.0,CRBN
2022-06-30,155.06100524055665,156.46595906788087,126.28034899192988,130.2798614501953,1895800,1.468,CRBN
2022-09-30,129.45138904748774,144.50675610961486,120.59528350830078,120.59528350830078,1214100,0.0,CRBN
2022-12-31,121.88084650717795,140.7035695344198,117.5004093740501,132.67913818359375,977000,1.22,CRBN
2023-03-31,133.56752889810943,145.90431221750603,132.07885365179868,142.0865936279297,720600,0.0,CRBN
2023-06-30,142.2690870749479,152.37039407021317,141.07813351988116,151.6827392578125,973700,1.497,CRBN
2023-09-30,151.68176940225288,156.92404093978297,144.09719748386382,145.72467041015625,622900,0.0,CRBN
2023-12-31,145.42594914051566,163.11430752980348,139.1701326919431,162.28558349609375,756900,1.835,CRBN
2024-03-31,161.01554322380164,176.72676982384368,158.70397549376816,176.0314483642578,578400,0.0,CRBN
2024-06-30,175.85393087200643,182.31480813432256,166.1947560688158,181.21328735351562,441800,1.493,CRBN
2024-09-30,181.65230813722684,194.90221680451347,171.12158672696228,193.93417358398438,509000,0.0,CRBN
2024-12-31,193.8540927138804,202.0106803756345,190.386369536123,193.58999633789062,506800,2.263,CRBN
2025-03-31,194.4499969482422,204.13999938964844,189.50999450683594,198.57200622558594,337000,0.0,CRBN
2020-03-31,72.12692665941151,75.687744140625,54.23725448096281,62.80142593383789,114400,0.0,QWLD
2020-06-30,60.67041098444317,76.19757843017578,60.26059468986938,72.7701416015625,120400,0.849,QWLD
2020-09-30,72.67256562360097,80.5124282836914,72.60812355040088,77.02886962890625,276600,0.0,QWLD
2020-12-31,77.13290986209297,85.93731039520705,74.44657897949219,85.86209869384766,51100,0.785,QWLD
2021-03-31,85.22518815521637,90.75410461425781,84.85286712646484,90.35950469970703,103100,0.0,QWLD
2021-06-30,91.05305757872192,97.36152648925781,91.05305757872192,96.95774841308594,71500,0.921,QWLD
2021-09-30,97.09452575073152,102.49516956322812,96.13618469238281,96.80317687988281,50100,0.0,QWLD
2021-12-31,97.37931060791016,104.96040044515459,96.29544067382812,104.3797378540039,54800,1.031,QWLD
2022-03-31,104.23317098850997,104.84786042120874,93.19610595703125,100.06365203857422,112300,0.0,QWLD
2022-06-30,100.50434112548828,100.92327880859375,84.52953355958938,87.20260620117188,170500,1.005,QWLD
2022-09-30,88.02135467529297,95.35749063859542,81.17816162109375,81.17816162109375,195900,0.0,QWLD
2022-12-31,82.65608345195555,94.74224203037669,79.6667916191388,90.49465942382812,249800,0.894,QWLD
2023-03-31,90.81677435521271,96.74488507112207,90.21884913701406,95.88851165771484,157000,0.0,QWLD
2023-06-30,95.96662105068164,101.71831787660501,95.78628299271075,101.5390396118164,202800,1.022,QWLD
2023-09-30,101.32078741384926,104.64326591957388,97.96421862524254,98.72516632080078,127100,0.0,QWLD
2023-12-31,98.08600820657138,108.46246496994966,95.18249763659999,108.22660827636719,508700,0.936,QWLD
2024-03-31,107.85318294580308,117.85920067889097,107.46303701684256,117.85232543945312,355600,0.0,QWLD
2024-06-30,118.07343943672248,120.16323571828656,112.29505569986227,119.18243408203125,313300,0.97,QWLD
2024-09-30,119.6381570357214,127.86204549098622,116.29352217353151,127.5985107421875,342800,0.0,QWLD
2024-12-31,126.55330962482094,129.70377502073984,123.30000305175781,123.8499984741211,233900,1.186,QWLD
2025-03-31,124.20999908447266,131.25,122.43000030517578,130.38999938964844,218900,0.0,QWLD
2020-03-31,63.391865866185064,67.7337646484375,38.504040578969196,48.43668746948242,2406800,0.503,REZ
2020-06-30,46.28688294212026,59.66838015912062,42.557605563537095,53.12224197387695,3757300,0.466,REZ
2020-09-30,53.19296186989023,57.79883164173706,51.23037950573673,54.319068908691406,2908100,0.471,REZ
2020-12-31,54.59525519965898,63.75384861665654,52.225413490988515,61.09585952758789,2437200,0.709,REZ
2021-03-31,61.230925461722016,68.93879722990094,58.70964483145324,67.05741882324219,2765300,0.467,REZ
2021-06-30,67.35644984105132,77.51258521150612,67.19333694950984,75.92717742919922,3191700,0.46,REZ
2021-09-30,76.0183026140642,84.37364887715114,75.68116992013128,78.13831329345703,8440500,0.193,REZ
2021-12-31,78.5492349401564,90.94085884341294,77.32560771031505,90.33391571044922,7973300,0.658,REZ
2022-03-31,90.52705171484631,90.88567822767814,79.18816441405778,88.48649597167969,10523700,0.299,REZ
2022-06-30,88.66178020072698,92.30605518609032,69.45857035987443,74.15899658203125,12744800,0.401,REZ
2022-09-30,74.1867987178533,82.5770986492479,65.60549222517415,67.34009552001953,6259200,0.838,REZ
2022-12-31,67.902666263837,69.97482200545488,61.91125322900613,64.76448059082031,4583100,0.764,REZ
2023-03-31,65.02036094705089,74.23180741870225,61.90461337334768,67.29839324951172,3281200,0.366,REZ
2023-06-30,67.35556750718979,70.823444946957,64.87786243304228,70.20067596435547,2295100,0.386,REZ
2023-09-30,69.90367289111956,73.14207604941974,63.028915434039824,63.83226013183594,2302200,0.682,REZ
2023-12-31,63.79354588553611,72.7896728515625,58.692773479805126,71.8707504272461,3361600,0.728,REZ
2024-03-31,71.62636210541042,72.77989196777344,65.35036973374014,70.75880432128906,2837100,0.306,REZ
2024-06-30,70.95515712072418,76.51076741494987,66.75302829354324,75.9876708984375,1708100,0.392,REZ
2024-09-30,76.08637014084876,90.44694688406734,74.95134788862146,88.14214324951172,8238900,0.489,REZ
2024-12-31,88.43985470201015,89.78947268595485,78.9800033569336,81.0199966430664,9354700,0.641,REZ
2025-03-31,80.98999786376953,87.44999694824219,77.69999694824219,87.36000061035156,6315000,0.0,REZ
2020-03-31,25.979999542236328,26.586999893188477,21.700000762939453,23.93000030517578,4340300,0.0,PJUL
2020-06-30,23.690000534057617,27.280000686645508,23.239999771118164,26.75,6057600,0.0,PJUL
2020-09-30,26.891000747680664,28.030000686645508,26.719999313354492,27.67300033569336,4067500,0.0,PJUL
2020-12-31,27.65999984741211,28.809999465942383,27.260000228881836,28.760000228881836,1188400,0.0,PJUL
2021-03-31,28.6299991607666,29.420000076293945,28.420000076293945,29.329999923706055,1440300,0.0,PJUL
2021-06-30,29.3700008392334,29.670000076293945,29.290000915527344,29.610000610351562,3739200,0.0,PJUL
2021-09-30,29.719999313354492,30.229999542236328,29.309999465942383,29.75,5724500,0.0,PJUL
2021-12-31,29.68000030517578,30.878999710083008,29.549999237060547,30.829999923706055,2234300,0.0,PJUL
2022-03-31,30.822999954223633,30.950000762939453,29.110000610351562,30.68000030517578,2555900,0.0,PJUL
2022-06-30,30.65999984741211,30.888999938964844,28.719999313354492,29.3799991607666,7087400,0.0,PJUL
2022-09-30,29.3799991607666,31.270000457763672,28.610000610351562,28.610000610351562,9604900,0.0,PJUL
2022-12-31,28.746999740600586,31.100000381469727,28.270000457763672,30.190000534057617,5967000,0.0,PJUL
2023-03-31,30.239999771118164,31.84000015258789,29.90999984741211,31.639999389648438,5242100,0.0,PJUL
2023-06-30,31.700000762939453,34.29999923706055,31.149999618530273,34.220001220703125,8896100,0.0,PJUL
2023-09-30,34.290000915527344,34.939998626708984,33.43000030517578,33.70000076293945,19337300,0.0,PJUL
2023-12-31,33.689998626708984,36.22999954223633,32.8849983215332,36.189998626708984,7795000,0.0,PJUL
2024-03-31,36.0099983215332,38.060001373291016,35.779998779296875,37.97999954223633,9416000,0.0,PJUL
2024-06-30,37.91999816894531,38.900001525878906,37.23500061035156,38.849998474121094,6355500,0.0,PJUL
2024-09-30,39.150001525878906,40.47999954223633,37.40999984741211,40.47999954223633,11202800,0.0,PJUL
2024-12-31,40.380001068115234,41.694000244140625,40.099998474121094,41.16999816894531,4626300,0.0,PJUL
2025-03-31,41.189998626708984,42.26599884033203,40.79999923706055,41.61000061035156,2028200,0.0,PJUL
2020-03-31,25.412235429739642,27.284128189086914,16.504072721718256,20.18974494934082,351600,0.45,RSPR
2020-06-30,19.11090357712969,26.27969826049365,18.32709419724825,23.093042373657227,483500,0.206,RSPR
2020-09-30,23.557265431334297,24.70672296367655,22.003938271159484,22.951019287109375,345200,0.0,RSPR
2020-12-31,23.095704325210296,26.624853444249304,21.737655733893767,26.079248428344727,346900,0.252,RSPR
2021-03-31,26.13655589595326,30.149559740527557,25.054020860001923,29.54129409790039,475100,0.493,RSPR
2021-06-30,29.62221615997478,34.21375169627127,29.57675265093297,33.12057113647461,2264600,0.196,RSPR
2021-09-30,33.12057388362322,36.219632404563406,33.029157739758354,33.63250732421875,1496800,0.0,RSPR
2021-12-31,33.72392593365854,39.073531647761946,33.20284629667015,38.788021087646484,2490800,0.171,RSPR
2022-03-31,39.044159969417656,39.21859504703066,33.076918522561414,37.506893157958984,4044000,0.326,RSPR
2022-06-30,37.803106210192475,39.17211766907965,29.514004028171005,31.145660400390625,3410700,0.228,RSPR
2022-09-30,31.182952634424776,35.144906293910935,27.571320283713497,28.175386428833008,1503300,0.309,RSPR
2022-12-31,28.631724628441766,31.22861665058637,26.42059444427026,29.029296875,2113300,0.103,RSPR
2023-03-31,29.303071447017942,33.164195860321904,26.678835458138938,29.03786277770996,2325000,0.105,RSPR
2023-06-30,28.990491135448938,30.206992851604262,27.266223436179057,29.99506378173828,1121000,0.377,RSPR
2023-09-30,29.8809479260044,31.36732031446111,27.182629659841332,27.66596221923828,2204400,0.246,RSPR
2023-12-31,27.50162941224273,32.8438220838017,25.836065114187058,32.39493179321289,1086100,0.241,RSPR
2024-03-31,32.20116066829274,32.78247596999155,29.72789321153607,32.28169631958008,1048000,0.279,RSPR
2024-06-30,32.38385141845747,32.65427955087754,29.672917843551044,32.345924377441406,1302200,0.202,RSPR
2024-09-30,32.34789541409849,38.347035928405816,31.825071851756892,37.76150131225586,1924700,0.206,RSPR
2024-12-31,37.841003276055794,38.692621949780126,34.353028413677734,35.185001373291016,1010300,0.221,RSPR
2025-03-31,35.290000915527344,36.77000045776367,33.58000183105469,36.7140007019043,738900,0.0,RSPR
2020-03-31,80.95245764272934,84.42671421648717,59.775005779664234,71.56852722167969,946700,0.119,XNTK
2020-06-30,69.54465708385288,98.052421374835,67.25681684474071,97.30818939208984,1593000,0.154,XNTK
2020-09-30,97.57257821723145,125.65750283035861,97.30818370965055,116.31292724609375,1799000,0.065,XNTK
2020-12-31,118.27255305381323,138.9963406738939,111.5902464271104,138.57476806640625,2452100,0.08,XNTK
2021-03-31,139.54535077191042,158.17228396039573,132.40822002698565,142.04217529296875,2419200,0.184,XNTK
2021-06-30,145.10485112302115,156.6248530974888,132.96209110239968,156.26141357421875,1025400,0.101,XNTK
2021-09-30,156.45785535689012,163.97229313652215,148.11830662612053,153.7482147216797,662000,0.116,XNTK
2021-12-31,154.56406986339442,174.125460702343,150.39625855595554,163.01092529296875,685400,0.167,XNTK
2022-03-31,163.9162114116257,164.97894287109375,117.49068228409699,136.9175262451172,1935800,0.131,XNTK
2022-06-30,137.81385489099947,140.43380737304688,98.3962639773908,101.78922271728516,983000,0.272,XNTK
2022-09-30,101.09793016306287,119.39765690394202,93.03340174122425,93.12245178222656,587600,0.192,XNTK
2022-12-31,93.72600244642874,107.6567443667574,86.98817031036663,96.06109619140625,874500,0.226,XNTK
2023-03-31,97.6477159081488,120.32781982421875,95.51566822257438,120.32781982421875,568400,0.133,XNTK
2023-06-30,119.37471671032887,141.49440765899752,111.51171875,138.68824768066406,674700,0.155,XNTK
2023-09-30,139.41381836170828,147.95138535102234,132.20808455877042,135.87353515625,842200,0.112,XNTK
2023-12-31,135.89342640424113,165.03566874881855,128.79140741651673,163.4326934814453,879600,0.155,XNTK
2024-03-31,161.21246176377537,185.78463431789845,155.83606862743164,181.7719268798828,1344000,0.175,XNTK
2024-06-30,182.1805436223837,198.14625493155154,166.3045268110736,194.8740692138672,968300,0.286,XNTK
2024-09-30,195.16349501497226,204.3857222255831,162.5364553239024,197.36766052246094,951100,0.212,XNTK
2024-12-31,196.59829442383733,214.2937492293301,193.061210353115,201.82000732421875,452000,0.169,XNTK
2025-03-31,203.6199951171875,228.8800048828125,197.6199951171875,206.50999450683594,565500,0.0,XNTK
2020-03-31,21.16806624145388,22.055179338159434,13.080222820740808,15.307787895202637,64655600,0.081,XME
2020-06-30,14.85225494195164,22.653251106738775,14.671940419555401,20.20049476623535,169621900,0.094,XME
2020-09-30,20.267223714742038,25.090940936458956,19.26625836255152,22.21893882751465,138280600,0.074,XME
2020-12-31,22.304988693180427,32.30542133115275,21.941688085509472,32.0518684387207,145155800,0.082,XME
2021-03-31,32.9145147093276,40.2373693160298,29.89527031074459,38.33705139160156,303272300,0.077,XME
2021-06-30,38.52911672437655,45.95260417023509,37.069385748329964,41.43880844116211,325786400,0.086,XME
2021-09-30,41.86224240215936,44.63380818654166,37.194846651830474,40.23217010498047,294777400,0.067,XME
2021-12-31,40.415306745108815,45.96722988913628,38.35260400312975,43.245765686035156,251388400,0.083,XME
2022-03-31,43.43891762301578,61.575374340487066,38.629537929221456,59.245750427246094,426635900,0.055,XME
2022-06-30,59.729073975864004,64.40764041014415,41.41522998997162,42.143516540527344,427419800,0.211,XME
2022-09-30,41.725968172180124,52.30068658739185,38.676874779565416,41.442588806152344,268961100,0.2,XME
2022-12-31,42.51547335087205,53.65395489600852,42.44720112846264,48.92679977416992,235650400,0.352,XME
2023-03-31,49.24112831321102,58.189591562305,47.473040388440396,52.39632797241211,246611900,0.169,XME
2023-06-30,52.62301989613749,52.87928694510373,43.53546927993881,50.25472640991211,206511500,0.163,XME
2023-09-30,50.393165695354476,53.46857954025484,48.32641515303415,52.080101013183594,170319600,0.168,XME
2023-12-31,51.49481881257631,61.40866092807984,47.62601527736623,59.451133728027344,190713000,0.096,XME
2024-03-31,59.0735404917302,60.1569608013023,53.89653470670657,60.00763702392578,165153500,0.103,XME
2024-06-30,60.72438678257292,65.06468684977575,56.94155458451152,59.1580924987793,193653000,0.096,XME
2024-09-30,59.98568563437613,65.23528723952829,53.22533166454467,63.6471061706543,148662000,0.106,XME
2024-12-31,63.77695465698187,70.4093554781855,55.689998626708984,56.75,86080500,0.065,XME
2025-03-31,57.400001525878906,62.869998931884766,56.4900016784668,58.099998474121094,64019400,0.0,XME
2020-03-31,66.74393081413491,69.6411004095538,41.11363121065358,50.24260330200195,26018400,0.4975,IJJ
2020-06-30,47.92160273871679,69.18142045376243,45.70589034460033,61.13147735595703,29927800,0.2985,IJJ
2020-09-30,61.251029716643174,68.05668402488683,58.21606101754781,62.36692428588867,12246200,0.379,IJJ
2020-12-31,62.6305248721907,80.99854650220585,61.936841202412765,80.16256713867188,12568800,0.362,IJJ
2021-03-31,80.7198945086804,98.48940504934203,78.23977981649075,95.04149627685547,35005200,0.374,IJJ
2021-06-30,95.55433600062563,103.75029589964007,94.920290572124,98.53336334228516,22715500,0.346,IJJ
2021-09-30,98.89816565021,101.69497037853837,92.54690059995875,96.9005355834961,18944200,0.562,IJJ
2021-12-31,97.568226666805,107.40498053554599,96.7406502194664,104.57350158691406,23600500,0.509,IJJ
2022-03-31,104.80971316751086,107.45523257424905,95.52205781220073,103.98123168945312,38619700,0.407,IJJ
2022-06-30,104.64509339558047,105.49864276010416,86.50066009832942,89.85066986083984,45607400,0.364,IJJ
2022-09-30,89.65081117859876,102.83196980167855,85.95625714479154,86.26297760009766,41700400,0.656,IJJ
2022-12-31,87.26938175290098,103.16093132949278,85.89876046115974,97.13871765136719,40695700,0.557,IJJ
2023-03-31,97.86147310245654,112.53829208419002,92.64154365036892,99.49597930908203,36079300,0.454,IJJ
2023-06-30,99.45726258641156,104.41895961353313,94.13247347766975,104.06924438476562,16967200,0.35,IJJ
2023-09-30,103.88468167972397,109.17897373005108,96.65793496530311,98.60202026367188,12835400,0.574,IJJ
2023-12-31,98.37732635933288,113.26446713102006,90.64978057177036,111.93933868408203,13144100,0.542,IJJ
2024-03-31,111.34057132775833,116.81538644130944,106.59953801550421,116.4805908203125,11034900,0.367,IJJ
2024-06-30,116.61844815467708,117.07140798495305,107.45085655203603,112.23295593261719,8288800,0.516,IJJ
2024-09-30,112.62863610912802,123.84265779619469,109.66107734899323,123.00682830810547,10303200,0.729,IJJ
2024-12-31,122.81776691691506,135.74332329685143,120.4296655568817,124.95999908447266,7976100,0.648,IJJ
2025-03-31,125.69000244140625,131.63999938964844,122.66000366210938,125.66999816894531,13339700,0.0,IJJ
2020-03-31,26.977789847906532,28.61058235168457,19.21508367920535,22.676761627197266,3365300,0.205,FMAT
2020-06-30,21.797459716148282,30.65528448506208,21.31615160532037,28.674776077270508,3558700,0.149,FMAT
2020-09-30,28.702675386375383,33.78088889758994,28.26553046731414,32.098846435546875,3401700,0.169,FMAT
2020-12-31,32.14557449953601,37.71044257547698,31.30454958822956,37.65412902832031,3264600,0.173,FMAT
2021-03-31,37.935689580046656,42.31586689330549,36.387116312175976,41.684715270996094,7540200,0.163,FMAT
2021-06-30,41.788342409101396,47.17674185978527,41.49631033692263,43.70000457763672,11123000,0.178,FMAT
2021-09-30,43.945889087944664,45.72376440240259,41.42706821638376,42.04438781738281,6489000,0.197,FMAT
2021-12-31,42.25332980633633,48.23848664903667,41.88293346115653,47.990623474121094,4595400,0.186,FMAT
2022-03-31,48.124085858253466,48.99161642403188,42.49944348986674,47.558929443359375,7103100,0.201,FMAT
2022-06-30,47.836548205756294,49.2342105713069,38.66555910734123,39.23994445800781,7867400,0.0,FMAT
2022-09-30,38.962328244976,44.208359953192996,36.00508062008322,36.56299591064453,3762600,0.2,FMAT
2022-12-31,36.99586730062748,45.31657942118603,36.168611813241604,42.18436813354492,3253800,0.206,FMAT
2023-03-31,42.31966628770364,46.948835070064646,40.87003393452744,44.262271881103516,4274700,0.199,FMAT
2023-06-30,44.26227793703867,45.607761564537675,40.8447880838489,45.51022720336914,4067000,0.211,FMAT
2023-09-30,45.441957411840754,47.275631791070346,42.65850380387998,43.295345306396484,2733200,0.208,FMAT
2023-12-31,43.1091917218797,48.46795460440403,40.77737539591324,47.96605682373047,3126200,0.214,FMAT
2024-03-31,47.592088789922144,51.87770099984113,45.10226307710794,51.74924087524414,2047900,0.207,FMAT
2024-06-30,51.936991916987346,52.144503236086564,48.63658338399549,49.02705001831055,2480500,0.187,FMAT
2024-09-30,49.06672241064853,54.70710517547216,48.03520081779721,53.970245361328125,2412000,0.21,FMAT
2024-12-31,53.92045880367577,55.04566483741232,47.709999084472656,48.189998626708984,2946300,0.205,FMAT
2025-03-31,48.290000915527344,51.90999984741211,47.34000015258789,50.369998931884766,1899300,0.0,FMAT
2020-03-31,66.84495811957228,69.66098330344559,48.66039718038967,56.906375885009766,117625500,0.221,VT
2020-06-30,55.00345574082187,71.0785901313056,54.03388136370904,68.10598754882812,153724900,0.36,VT
2020-09-30,68.31537734398243,77.56616499170725,68.21522096218187,73.789794921875,87419700,0.403,VT
2020-12-31,74.3571397014189,85.52002859371007,71.63027450417447,85.22544860839844,86039000,0.552,VT
2021-03-31,86.01712663634268,91.3103410919773,84.02871371164125,89.7948989868164,132471500,0.253,VT
2021-06-30,90.38561595956432,96.5035274182179,90.36715982870506,96.10466766357422,104556300,0.505,VT
2021-09-30,96.22526286136981,99.93550505715328,93.5724376374918,94.82534790039062,143066400,0.412,VT
2021-12-31,95.05813758353725,101.86529120619906,93.77307034983541,100.79295349121094,142549200,0.785,VT
2022-03-31,101.24330647215784,101.87191091027614,87.43271307048705,95.27549743652344,237854000,0.257,VT
2022-06-30,95.86807016192422,96.69582719298636,78.29726856635902,80.84834289550781,219358200,0.598,VT
2022-09-30,80.37466910239047,89.81044338771547,75.07187717731549,75.08139038085938,124408900,0.403,VT
2022-12-31,75.96659311344109,87.46485742020062,73.10155318332069,82.64682006835938,182272400,0.638,VT
2023-03-31,83.30846056436134,90.96999945522943,82.18655967348487,88.59225463867188,147039900,0.285,VT
2023-06-30,88.60186693392232,94.74917895303598,87.76492178128137,93.9208755493164,83044800,0.65,VT
2023-09-30,93.9983364649416,97.5525828344515,89.59903361058717,90.62019348144531,83410000,0.406,VT
2023-12-31,90.43540780113825,101.35686504641002,86.30216360371212,100.84712982177734,128927200,0.801,VT
2024-03-31,100.07273727747254,108.93320174448979,98.16128203114297,108.73639678955078,121342000,0.421,VT
2024-06-30,108.87415667734143,112.24138606764613,102.96992178226178,111.4006576538086,94148600,0.578,VT
2024-09-30,111.86552579708139,119.53524372275501,104.74411586911566,118.8106689453125,77544200,0.417,VT
2024-12-31,118.8305238540136,122.72139331848419,116.16050283079224,117.4800033569336,90814300,0.877,VT
2025-03-31,117.9800033569336,123.9800033569336,115.13999938964844,120.56999969482422,95656300,0.0,VT
2020-03-31,35.09655473149063,37.57832156427492,25.62223231531269,30.65081024169922,3861400,0.036,PHO
2020-06-30,29.447474098708398,38.545868048360745,28.469152712478884,35.6129150390625,4859200,0.062,PHO
2020-09-30,35.63250479678379,40.140467837465785,35.07391450484661,38.92168426513672,2895000,0.036,PHO
2020-12-31,39.00015104113239,45.66690787235086,38.42142349487699,45.60799789428711,4039800,0.046,PHO
2021-03-31,45.843651770799205,48.82731668384184,44.55740046081492,48.53258514404297,5882700,0.028,PHO
2021-06-30,48.89608891062626,52.943746048112764,48.611180121810364,52.623008728027344,7078800,0.042,PHO
2021-09-30,52.937644814653645,58.71908488478209,52.50501407639783,53.82091522216797,11539400,0.019,PHO
2021-12-31,53.9979667646077,60.13895918892914,53.378316932326406,59.87324905395508,11164000,0.032,PHO
2022-03-31,60.09958827109333,60.09958827109333,47.83758423479857,52.215667724609375,10518900,0.039,PHO
2022-06-30,52.432329702487934,53.01337581486193,42.564333327427825,45.55966567993164,6257600,0.039,PHO
2022-09-30,45.559661894274974,53.94806996088611,44.416238192257765,45.132442474365234,7007400,0.039,PHO
2022-12-31,45.68488151624452,54.01095723944111,44.11634664581749,50.97665023803711,5425400,0.133,PHO
2023-03-31,51.184359093089576,55.160420869514844,49.72892809887911,52.849369049072266,6634100,0.079,PHO
2023-06-30,52.641329212441384,56.156119443645785,50.67992245669511,55.97743606567383,4303000,0.116,PHO
2023-09-30,55.88809448590188,58.022360026599046,52.392119549950394,52.83924102783203,4479400,0.05,PHO
2023-12-31,52.809426653431196,61.04492554116609,49.331857940003346,60.58698654174805,4368600,0.115,PHO
2024-03-31,60.25847096379691,66.46583696079871,58.05837980581831,66.33629608154297,4540000,0.063,PHO
2024-06-30,66.5056967027634,68.7278725953136,62.599462374251125,64.77356719970703,4613600,0.093,PHO
2024-09-30,64.84342130549396,70.9917906377727,63.31663200482353,70.44255828857422,4369100,0.05,PHO
2024-12-31,70.43257026282814,72.48971769015468,65.27999877929688,65.79000091552734,4213400,0.092,PHO
2025-03-31,66.16000366210938,69.0199966430664,64.0999984741211,67.2300033569336,3008800,0.0,PHO
2020-03-31,42.64412969055372,44.79114581691529,24.939792650064113,30.9558048248291,1387320,1.005,PSP
2020-06-30,30.460815447786565,41.88362705092868,28.176256141915225,39.93878936767578,2560260,0.64,PSP
2020-09-30,40.0158911094552,44.25649265181598,39.74603266888402,42.351287841796875,1179240,0.585,PSP
2020-12-31,42.62401748587589,53.64173369123985,41.57204996522827,53.246726989746094,1142040,0.91,PSP
2021-03-31,53.87873255255336,58.85579857065414,52.61471651546927,57.662357330322266,1684280,0.44,PSP
2021-06-30,58.13924238187777,64.37837538937939,58.13924238187777,63.03166198730469,1143900,2.705,PSP
2021-09-30,63.03166873987067,68.21910350985864,61.59070476936265,61.67304992675781,1124940,0.0,PSP
2021-12-31,61.75538302902554,69.00134966164073,60.56144449085484,65.93472290039062,1492740,2.65,PSP
2022-03-31,66.14797023866826,66.7450374921871,49.25912032750457,55.39593505859375,2174760,0.5,PSP
2022-06-30,55.8686716628878,56.59926594142118,41.73920044562355,42.65129470825195,2138140,0.52,PSP
2022-09-30,42.08666970607509,48.81879971068718,36.172941144614015,37.004005432128906,1525900,0.335,PSP
2022-12-31,37.31018260362948,46.714282398279146,35.38562940128782,41.29051971435547,2990600,0.0,PSP
2023-03-31,41.81539919816992,49.46988993723618,40.98434187819936,44.22109603881836,4708640,0.0,PSP
2023-06-30,44.396060943603516,48.37639552043866,43.171338246198765,46.97639465332031,2227740,1.115,PSP
2023-09-30,46.797779903460444,50.65591798739733,45.190215738715146,46.66141891479492,1221280,0.6,PSP
2023-12-31,46.227948302977346,57.54004074812,42.453135810898985,56.86353302001953,2411400,0.747,PSP
2024-03-31,56.26930024841136,60.970768493285135,53.224994397322995,60.80483627319336,1189000,0.538,PSP
